PERM2020_Col_1er,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
41,0.012554127,0.012071679,0.011607772,0.011161693,0.010732755,0.010320302,0.009923699,0.009542338,0.009175631,0.008823017,0.008483954,0.008157921,0.007844417,0.007542961,0.00725309,0.006974358,0.006706338,0.006448617,0.006200801,0.005962508,0.005733372,0.005513042,0.005301179,0.005097458,0.004901566,0.004713202,0.004532076,0.004357911,0.00419044,0.004029404,0.003874556,0.003725659,0.003582484,0.003444812,0.00331243,0.003185135,0.003062732,0.002945033,0.002831857,0.002723031,0.002618386,0.002517763,0.002421007,0.00232797,0.002238507,0.002152483,0.002069764,0.001990224,0.001913741,0.001840197,0.00176948,0.00170148,0.001636093,0.001573219,0.001512761,0.001454626,0.001398726,0.001344974,0.001293287,0.001243587,0.001195797,0.001149843,0.001105655,0.001063166,0.001022309,0.000983022,0.000945245,0.00090892,0.000873991,0.000840404,0.000808108,0.000777053,0.000747191,0.000718477,0.000690866,0.000664317,0.000638787,0.000614239,0.000590634,0.000567937,0.000546111,0.000525124,0.000504944,0.000485539,0.00046688,0.000448939,0.000431686,0.000415097,0.000399145,0.000383806,0.000369056,0.000354874,0.000341236,0.000328123,0.000315513,0.000303388,0.000291729,0.000280518,0.000269738,0.000259372,0.000249405,0.00023982,0.000230604,0.000221742,0.000213221,0.000205027,0.000197148,0.000189571,0.000182286,0.000175281,0.000168545,0.000162068,0.00015584,0.000149851,0.000144092,0.000138555,0.00013323,0.00012811,0.000123187,0.000118453,0.000113901,0.000109524,0.000105315,0.000101268,9.73762E-05,9.36341E-05,9.00358E-05,8.65758E-05,8.32487E-05,8.00495E-05,7.69733E-05,7.40153E-05,7.11709E-05,6.84358E-05,6.58059E-05,6.3277E-05,6.08453E-05,5.85071E-05,5.62587E-05,5.40967E-05,5.20178E-05,5.00188E-05,4.80966E-05,4.62483E-05,4.4471E-05,4.2762E-05,4.11187E-05,3.95385E-05,3.80191E-05,3.6558E-05
42,0.012812456,0.01233167,0.011868925,0.011423544,0.010994877,0.010582295,0.010185195,0.009802996,0.00943514,0.009081087,0.00874032,0.00841234,0.008096668,0.007792841,0.007500415,0.007218963,0.006948072,0.006687346,0.006436404,0.006194878,0.005962416,0.005738677,0.005523334,0.005316071,0.005116586,0.004924586,0.004739792,0.004561931,0.004390745,0.004225983,0.004067403,0.003914774,0.003767873,0.003626484,0.0034904,0.003359423,0.003233361,0.003112029,0.002995251,0.002882854,0.002774675,0.002670556,0.002570344,0.002473892,0.002381059,0.00229171,0.002205714,0.002122945,0.002043281,0.001966607,0.00189281,0.001821783,0.001753421,0.001687624,0.001624296,0.001563344,0.00150468,0.001448217,0.001393873,0.001341568,0.001291225,0.001242772,0.001196137,0.001151252,0.001108052,0.001066472,0.001026453,0.000987935,0.000950863,0.000915182,0.00088084,0.000847787,0.000815973,0.000785354,0.000755884,0.000727519,0.000700219,0.000673944,0.000648654,0.000624313,0.000600886,0.000578338,0.000556636,0.000535748,0.000515644,0.000496294,0.000477671,0.000459747,0.000442495,0.00042589,0.000409909,0.000394527,0.000379722,0.000365473,0.000351759,0.000338559,0.000325855,0.000313627,0.000301858,0.000290531,0.000279629,0.000269136,0.000259036,0.000249316,0.000239961,0.000230956,0.000222289,0.000213948,0.00020592,0.000198193,0.000190755,0.000183597,0.000176708,0.000170077,0.000163695,0.000157552,0.00015164,0.00014595,0.000140473,0.000135202,0.000130128,0.000125245,0.000120545,0.000116022,0.000111668,0.000107478,0.000103445,9.95631E-05,9.5827E-05,9.22311E-05,8.87701E-05,8.5439E-05,8.22329E-05,7.91471E-05,7.61771E-05,7.33186E-05,7.05673E-05,6.79193E-05,6.53706E-05,6.29176E-05,6.05566E-05,5.82842E-05,5.60971E-05,5.39921E-05,5.1966E-05,5.0016E-05,4.81392E-05,4.63328E-05,4.45941E-05,4.29207E-05
43,0.012956422,0.012483744,0.012028311,0.011589492,0.011166683,0.010759298,0.010366776,0.009988574,0.00962417,0.00927306,0.008934759,0.0086088,0.008294732,0.007992123,0.007700553,0.007419621,0.007148937,0.006888129,0.006636835,0.006394709,0.006161416,0.005936635,0.005720054,0.005511374,0.005310307,0.005116576,0.004929912,0.004750059,0.004576766,0.004409796,0.004248918,0.004093908,0.003944554,0.003800648,0.003661992,0.003528395,0.003399671,0.003275644,0.003156142,0.003040999,0.002930057,0.002823162,0.002720167,0.00262093,0.002525313,0.002433184,0.002344416,0.002258887,0.002176478,0.002097075,0.002020569,0.001946855,0.001875829,0.001807395,0.001741457,0.001677925,0.001616711,0.00155773,0.001500901,0.001446145,0.001393386,0.001342553,0.001293573,0.001246381,0.00120091,0.001157099,0.001114885,0.001074212,0.001035022,0.000997263,0.00096088,0.000925825,0.000892049,0.000859505,0.000828149,0.000797936,0.000768826,0.000740777,0.000713752,0.000687713,0.000662624,0.00063845,0.000615158,0.000592716,0.000571092,0.000550257,0.000530183,0.000510841,0.000492204,0.000474247,0.000456946,0.000440275,0.000424213,0.000408737,0.000393826,0.000379458,0.000365614,0.000352276,0.000339424,0.000327041,0.00031511,0.000303614,0.000292538,0.000281865,0.000271582,0.000261674,0.000252128,0.00024293,0.000234067,0.000225528,0.0002173,0.000209373,0.000201734,0.000194375,0.000187283,0.000180451,0.000173868,0.000167525,0.000161413,0.000155524,0.00014985,0.000144384,0.000139116,0.000134041,0.000129151,0.000124439,0.000119899,0.000115525,0.000111311,0.00010725,0.000103337,9.9567E-05,9.59346E-05,9.24347E-05,8.90625E-05,8.58133E-05,8.26826E-05,7.96662E-05,7.67598E-05,7.39594E-05,7.12613E-05,6.86615E-05,6.61566E-05,6.3743E-05,6.14176E-05,5.91769E-05,5.7018E-05,5.49379E-05,5.29336E-05,5.10025E-05
44,0.012985028,0.012526906,0.012084946,0.011658579,0.011247255,0.010850442,0.010467629,0.010098323,0.009742045,0.009398338,0.009066757,0.008746874,0.008438277,0.008140567,0.007853361,0.007576288,0.007308991,0.007051123,0.006802354,0.006562361,0.006330835,0.006107478,0.005892001,0.005684127,0.005483586,0.00529012,0.005103481,0.004923425,0.004749723,0.004582149,0.004420487,0.004264528,0.004114072,0.003968924,0.003828897,0.003693811,0.00356349,0.003437767,0.00331648,0.003199471,0.003086591,0.002977694,0.002872638,0.002771289,0.002673516,0.002579192,0.002488196,0.00240041,0.002315722,0.002234021,0.002155203,0.002079166,0.002005811,0.001935044,0.001866774,0.001800913,0.001737375,0.001676079,0.001616946,0.001559899,0.001504864,0.001451771,0.001400552,0.001351139,0.00130347,0.001257482,0.001213117,0.001170317,0.001129028,0.001089194,0.001050767,0.001013695,0.000977931,0.000943429,0.000910144,0.000878033,0.000847055,0.00081717,0.00078834,0.000760527,0.000733695,0.000707809,0.000682837,0.000658746,0.000635505,0.000613084,0.000591454,0.000570587,0.000550456,0.000531035,0.0005123,0.000494226,0.000476789,0.000459968,0.000443739,0.000428084,0.000412981,0.000398411,0.000384354,0.000370794,0.000357712,0.000345092,0.000332917,0.000321171,0.00030984,0.000298908,0.000288363,0.000278189,0.000268374,0.000258906,0.000249771,0.000240959,0.000232458,0.000224257,0.000216345,0.000208712,0.000201348,0.000194245,0.000187391,0.00018078,0.000174402,0.000168249,0.000162313,0.000156587,0.000151062,0.000145732,0.000140591,0.000135631,0.000130846,0.000126229,0.000121776,0.000117479,0.000113335,0.000109336,0.000105479,0.000101757,9.81671E-05,9.47037E-05,9.13625E-05,8.81392E-05,8.50295E-05,8.20296E-05,7.91355E-05,7.63436E-05,7.36501E-05,7.10517E-05,6.85449E-05,6.61266E-05,6.37936E-05,6.15429E-05
45,0.012862942,0.012426789,0.012005426,0.01159835,0.011205078,0.01082514,0.010458085,0.010103476,0.009760891,0.009429922,0.009110175,0.008801271,0.00850284,0.008214529,0.007935993,0.007666903,0.007406936,0.007155784,0.006913148,0.00667874,0.006452279,0.006233498,0.006022134,0.005817938,0.005620665,0.005430082,0.00524596,0.005068082,0.004896236,0.004730216,0.004569825,0.004414873,0.004265175,0.004120553,0.003980835,0.003845854,0.00371545,0.003589468,0.003467758,0.003350174,0.003236578,0.003126833,0.003020809,0.002918381,0.002819425,0.002723825,0.002631467,0.00254224,0.002456038,0.00237276,0.002292305,0.002214579,0.002139487,0.002066942,0.001996857,0.001929148,0.001863736,0.001800541,0.001739489,0.001680507,0.001623525,0.001568475,0.001515291,0.001463911,0.001414274,0.001366319,0.00131999,0.001275233,0.001231992,0.001190218,0.001149861,0.001110872,0.001073205,0.001036815,0.001001659,0.000967695,0.000934883,0.000903183,0.000872558,0.000842972,0.000814389,0.000786775,0.000760097,0.000734324,0.000709425,0.00068537,0.00066213,0.000639679,0.000617989,0.000597035,0.000576791,0.000557233,0.000538339,0.000520085,0.00050245,0.000485413,0.000468954,0.000453053,0.000437691,0.00042285,0.000408512,0.00039466,0.000381278,0.00036835,0.00035586,0.000343794,0.000332136,0.000320874,0.000309994,0.000299483,0.000289328,0.000279518,0.00027004,0.000260884,0.000252038,0.000243492,0.000235236,0.000227259,0.000219553,0.000212109,0.000204917,0.000197968,0.000191256,0.000184771,0.000178506,0.000172453,0.000166605,0.000160956,0.000155499,0.000150226,0.000145132,0.000140211,0.000135457,0.000130864,0.000126427,0.00012214,0.000117998,0.000113997,0.000110132,0.000106398,0.00010279,9.93045E-05,9.59373E-05,9.26843E-05,8.95416E-05,8.65055E-05,8.35723E-05,8.07385E-05,7.80009E-05,7.5356E-05
46,0.012599999,0.012192224,0.011797646,0.011415837,0.011046385,0.01068889,0.010342964,0.010008234,0.009684337,0.009370921,0.009067649,0.008774192,0.008490232,0.008215462,0.007949584,0.007692311,0.007443364,0.007202473,0.006969379,0.006743828,0.006525577,0.006314389,0.006110036,0.005912296,0.005720956,0.005535808,0.005356652,0.005183294,0.005015547,0.004853228,0.004696163,0.00454418,0.004397116,0.004254812,0.004117113,0.003983871,0.00385494,0.003730182,0.003609462,0.003492649,0.003379616,0.003270241,0.003164406,0.003061996,0.0029629,0.002867012,0.002774226,0.002684444,0.002597567,0.002513501,0.002432157,0.002353445,0.00227728,0.00220358,0.002132265,0.002063259,0.001996485,0.001931873,0.001869351,0.001808853,0.001750313,0.001693668,0.001638855,0.001585817,0.001534495,0.001484834,0.00143678,0.001390281,0.001345288,0.00130175,0.001259621,0.001218856,0.00117941,0.001141241,0.001104307,0.001068568,0.001033986,0.001000523,0.000968143,0.00093681,0.000906492,0.000877155,0.000848768,0.000821299,0.000794719,0.000769,0.000744113,0.000720031,0.000696728,0.00067418,0.000652362,0.000631249,0.00061082,0.000591052,0.000571924,0.000553414,0.000535504,0.000518174,0.000501404,0.000485177,0.000469475,0.000454281,0.000439579,0.000425353,0.000411588,0.000398267,0.000385378,0.000372906,0.000360838,0.00034916,0.00033786,0.000326926,0.000316345,0.000306108,0.000296201,0.000286615,0.000277339,0.000268364,0.000259679,0.000251275,0.000243143,0.000235274,0.00022766,0.000220292,0.000213162,0.000206264,0.000199589,0.000193129,0.000186879,0.000180831,0.000174979,0.000169316,0.000163836,0.000158534,0.000153403,0.000148439,0.000143635,0.000138986,0.000134488,0.000130136,0.000125924,0.000121849,0.000117906,0.00011409,0.000110397,0.000106825,0.000103367,0.000100022,9.67852E-05,9.36529E-05
47,0.012231852,0.011856561,0.011492784,0.011140168,0.010798371,0.01046706,0.010145915,0.009834623,0.009532882,0.009240399,0.00895689,0.008682079,0.0084157,0.008157493,0.007907209,0.007664604,0.007429443,0.007201496,0.006980543,0.00676637,0.006558767,0.006357535,0.006162476,0.005973402,0.005790129,0.005612479,0.00544028,0.005273364,0.005111569,0.004954738,0.00480272,0.004655365,0.004512531,0.00437408,0.004239877,0.004109791,0.003983696,0.003861471,0.003742995,0.003628154,0.003516837,0.003408935,0.003304344,0.003202962,0.00310469,0.003009433,0.002917099,0.002827598,0.002740843,0.00265675,0.002575237,0.002496225,0.002419637,0.002345399,0.002273439,0.002203686,0.002136074,0.002070536,0.002007009,0.001945431,0.001885742,0.001827884,0.001771802,0.001717441,0.001664747,0.00161367,0.00156416,0.001516169,0.001469651,0.00142456,0.001380852,0.001338486,0.001297419,0.001257612,0.001219027,0.001181625,0.001145371,0.001110229,0.001076166,0.001043148,0.001011142,0.000980119,0.000950047,0.000920898,0.000892644,0.000865256,0.000838709,0.000812976,0.000788033,0.000763855,0.000740418,0.000717701,0.000695681,0.000674337,0.000653647,0.000633592,0.000614152,0.000595309,0.000577044,0.00055934,0.000542178,0.000525544,0.000509419,0.000493789,0.000478639,0.000463954,0.000449719,0.000435921,0.000422546,0.000409582,0.000397015,0.000384834,0.000373027,0.000361582,0.000350488,0.000339735,0.000329311,0.000319207,0.000309413,0.00029992,0.000290718,0.000281799,0.000273153,0.000264772,0.000256648,0.000248774,0.000241141,0.000233743,0.000226571,0.000219619,0.000212881,0.00020635,0.000200019,0.000193882,0.000187933,0.000182167,0.000176578,0.00017116,0.000165909,0.000160818,0.000155884,0.000151101,0.000146465,0.000141972,0.000137616,0.000133394,0.000129301,0.000125334,0.000121488,0.000117761
48,0.011855406,0.011512088,0.011178712,0.010854991,0.010540644,0.0102354,0.009938996,0.009651175,0.009371689,0.009100297,0.008836764,0.008580862,0.008332371,0.008091076,0.007856769,0.007629247,0.007408314,0.007193778,0.006985455,0.006783165,0.006586733,0.00639599,0.00621077,0.006030914,0.005856266,0.005686676,0.005521997,0.005362087,0.005206808,0.005056025,0.004909609,0.004767433,0.004629374,0.004495313,0.004365135,0.004238726,0.004115978,0.003996784,0.003881042,0.003768652,0.003659517,0.003553542,0.003450636,0.00335071,0.003253677,0.003159455,0.003067961,0.002979117,0.002892845,0.002809072,0.002727725,0.002648734,0.00257203,0.002497547,0.002425221,0.00235499,0.002286792,0.00222057,0.002156265,0.002093822,0.002033187,0.001974309,0.001917135,0.001861618,0.001807708,0.001755359,0.001704526,0.001655165,0.001607233,0.00156069,0.001515494,0.001471607,0.001428991,0.00138761,0.001347426,0.001308406,0.001270517,0.001233724,0.001197997,0.001163305,0.001129617,0.001096904,0.001065139,0.001034294,0.001004342,0.000975258,0.000947016,0.000919591,0.000892961,0.000867102,0.000841992,0.000817609,0.000793932,0.000770941,0.000748615,0.000726936,0.000705885,0.000685444,0.000665594,0.000646319,0.000627603,0.000609428,0.00059178,0.000574643,0.000558002,0.000541843,0.000526152,0.000510915,0.000496119,0.000481752,0.000467801,0.000454255,0.0004411,0.000428326,0.000415922,0.000403878,0.000392182,0.000380825,0.000369797,0.000359088,0.000348689,0.000338592,0.000328786,0.000319265,0.00031002,0.000301042,0.000292324,0.000283859,0.000275639,0.000267656,0.000259905,0.000252379,0.00024507,0.000237973,0.000231082,0.00022439,0.000217892,0.000211582,0.000205455,0.000199505,0.000193728,0.000188118,0.00018267,0.00017738,0.000172243,0.000167256,0.000162412,0.000157709,0.000153142,0.000148707
49,0.01154694,0.011231538,0.010924752,0.010626346,0.01033609,0.010053763,0.009779147,0.009512032,0.009252214,0.008999492,0.008753674,0.00851457,0.008281997,0.008055776,0.007835735,0.007621704,0.00741352,0.007211022,0.007014055,0.006822468,0.006636114,0.00645485,0.006278538,0.006107041,0.005940229,0.005777974,0.00562015,0.005466637,0.005317318,0.005172077,0.005030803,0.004893388,0.004759726,0.004629716,0.004503256,0.004380251,0.004260606,0.004144229,0.00403103,0.003920924,0.003813825,0.003709651,0.003608323,0.003509763,0.003413895,0.003320645,0.003229943,0.003141718,0.003055903,0.002972432,0.002891241,0.002812267,0.002735451,0.002660733,0.002588056,0.002517364,0.002448603,0.00238172,0.002316664,0.002253385,0.002191834,0.002131965,0.002073731,0.002017088,0.001961991,0.0019084,0.001856273,0.001805569,0.001756251,0.001708279,0.001661618,0.001616231,0.001572084,0.001529143,0.001487375,0.001446748,0.001407231,0.001368792,0.001331404,0.001295037,0.001259664,0.001225256,0.001191789,0.001159235,0.001127571,0.001096772,0.001066814,0.001037674,0.001009331,0.000981761,0.000954944,0.00092886,0.000903489,0.00087881,0.000854806,0.000831457,0.000808746,0.000786655,0.000765168,0.000744268,0.000723938,0.000704164,0.00068493,0.000666221,0.000648024,0.000630323,0.000613106,0.000596359,0.00058007,0.000564225,0.000548814,0.000533823,0.000519242,0.000505059,0.000491263,0.000477845,0.000464793,0.000452097,0.000439748,0.000427736,0.000416053,0.000404688,0.000393635,0.000382883,0.000372424,0.000362252,0.000352357,0.000342732,0.000333371,0.000324265,0.000315407,0.000306792,0.000298412,0.000290261,0.000282333,0.000274621,0.00026712,0.000259823,0.000252726,0.000245823,0.000239109,0.000232578,0.000226225,0.000220045,0.000214035,0.000208189,0.000202502,0.000196971,0.000191591,0.000186357
50,0.011374582,0.011080636,0.010794286,0.010515336,0.010243595,0.009978876,0.009720999,0.009469785,0.009225063,0.008986666,0.008754429,0.008528194,0.008307806,0.008093112,0.007883967,0.007680227,0.007481752,0.007288405,0.007100056,0.006916574,0.006737833,0.006563712,0.00639409,0.006228851,0.006067883,0.005911075,0.005758319,0.00560951,0.005464547,0.00532333,0.005185763,0.00505175,0.004921201,0.004794026,0.004670137,0.00454945,0.004431881,0.004317351,0.00420578,0.004097093,0.003991214,0.003888072,0.003787595,0.003689715,0.003594364,0.003501477,0.00341099,0.003322842,0.003236972,0.003153321,0.003071832,0.002992449,0.002915117,0.002839783,0.002766396,0.002694906,0.002625263,0.00255742,0.002491331,0.002426949,0.002364231,0.002303133,0.002243615,0.002185635,0.002129153,0.00207413,0.00202053,0.001968315,0.001917449,0.001867897,0.001819627,0.001772603,0.001726795,0.00168217,0.001638699,0.001596351,0.001555098,0.00151491,0.001475762,0.001437624,0.001400473,0.001364281,0.001329025,0.00129468,0.001261222,0.001228629,0.001196879,0.001165948,0.001135818,0.001106465,0.001077872,0.001050017,0.001022882,0.000996448,0.000970698,0.000945613,0.000921176,0.00089737,0.00087418,0.000851589,0.000829582,0.000808144,0.00078726,0.000766915,0.000747096,0.000727789,0.000708982,0.00069066,0.000672811,0.000655424,0.000638487,0.000621987,0.000605913,0.000590255,0.000575001,0.000560142,0.000545667,0.000531565,0.000517828,0.000504446,0.00049141,0.000478711,0.00046634,0.000454289,0.000442549,0.000431112,0.000419971,0.000409118,0.000398546,0.000388246,0.000378213,0.000368439,0.000358918,0.000349643,0.000340607,0.000331805,0.00032323,0.000314877,0.00030674,0.000298813,0.000291091,0.000283569,0.000276241,0.000269102,0.000262148,0.000255373,0.000248774,0.000242345,0.000236082,0.000229981
51,0.011368358,0.01108858,0.010815688,0.010549512,0.010289886,0.01003665,0.009789647,0.009548721,0.009313726,0.009084513,0.008860941,0.008642872,0.008430169,0.008222701,0.008020339,0.007822957,0.007630433,0.007442646,0.007259481,0.007080824,0.006906564,0.006736592,0.006570803,0.006409094,0.006251365,0.006097518,0.005947457,0.005801089,0.005658323,0.005519071,0.005383245,0.005250763,0.00512154,0.004995498,0.004872558,0.004752643,0.00463568,0.004521595,0.004410318,0.004301779,0.004195911,0.004092649,0.003991928,0.003893686,0.003797862,0.003704396,0.00361323,0.003524308,0.003437574,0.003352974,0.003270457,0.003189971,0.003111465,0.003034891,0.002960202,0.002887351,0.002816292,0.002746983,0.002679379,0.002613439,0.002549122,0.002486388,0.002425197,0.002365512,0.002307297,0.002250514,0.002195128,0.002141106,0.002088413,0.002037016,0.001986885,0.001937987,0.001890293,0.001843773,0.001798397,0.001754138,0.001710969,0.001668861,0.00162779,0.00158773,0.001548656,0.001510543,0.001473368,0.001437108,0.001401741,0.001367244,0.001333596,0.001300776,0.001268763,0.001237539,0.001207083,0.001177376,0.001148401,0.001120138,0.001092572,0.001065683,0.001039457,0.001013875,0.000988924,0.000964586,0.000940847,0.000917693,0.000895108,0.00087308,0.000851593,0.000830635,0.000810193,0.000790254,0.000770806,0.000751836,0.000733333,0.000715286,0.000697682,0.000680512,0.000663765,0.000647429,0.000631496,0.000615955,0.000600796,0.00058601,0.000571588,0.000557522,0.000543801,0.000530418,0.000517364,0.000504632,0.000492213,0.000480099,0.000468284,0.000456759,0.000445518,0.000434554,0.00042386,0.000413428,0.000403254,0.00039333,0.00038365,0.000374208,0.000364999,0.000356016,0.000347254,0.000338708,0.000330373,0.000322242,0.000314312,0.000306576,0.000299032,0.000291672,0.000284494,0.000277493
52,0.011545951,0.011272822,0.011006155,0.010745795,0.010491594,0.010243407,0.010001091,0.009764507,0.00953352,0.009307997,0.009087808,0.008872829,0.008662935,0.008458006,0.008257925,0.008062577,0.00787185,0.007685635,0.007503826,0.007326316,0.007153006,0.006983796,0.006818589,0.00665729,0.006499806,0.006346048,0.006195927,0.006049357,0.005906255,0.005766538,0.005630125,0.00549694,0.005366906,0.005239947,0.005115992,0.004994969,0.004876809,0.004761444,0.004648808,0.004538837,0.004431467,0.004326637,0.004224287,0.004124358,0.004026793,0.003931536,0.003838532,0.003747729,0.003659073,0.003572515,0.003488004,0.003405492,0.003324933,0.003246279,0.003169485,0.003094509,0.003021305,0.002949834,0.002880053,0.002811923,0.002745405,0.00268046,0.002617052,0.002555143,0.002494699,0.002435685,0.002378067,0.002321812,0.002266888,0.002213263,0.002160906,0.002109788,0.002059879,0.002011151,0.001963576,0.001917126,0.001871775,0.001827496,0.001784265,0.001742057,0.001700847,0.001660612,0.001621329,0.001582975,0.001545529,0.001508968,0.001473272,0.001438421,0.001404394,0.001371172,0.001338735,0.001307067,0.001276147,0.001245959,0.001216484,0.001187707,0.001159611,0.00113218,0.001105397,0.001079248,0.001053718,0.001028791,0.001004454,0.000980693,0.000957494,0.000934844,0.000912729,0.000891138,0.000870057,0.000849475,0.00082938,0.000809761,0.000790605,0.000771903,0.000753643,0.000735815,0.000718408,0.000701414,0.000684821,0.000668621,0.000652804,0.000637362,0.000622285,0.000607564,0.000593191,0.000579159,0.000565459,0.000552082,0.000539022,0.000526271,0.000513822,0.000501667,0.0004898,0.000478213,0.000466901,0.000455856,0.000445072,0.000434543,0.000424264,0.000414228,0.000404429,0.000394862,0.000385521,0.000376401,0.000367497,0.000358804,0.000350316,0.000342029,0.000333938,0.000326038
53,0.011895512,0.011622224,0.011355215,0.011094339,0.010839458,0.010590432,0.010347127,0.010109411,0.009877157,0.009650239,0.009428534,0.009211923,0.009000288,0.008793515,0.008591492,0.008394111,0.008201264,0.008012848,0.007828761,0.007648903,0.007473176,0.007301487,0.007133743,0.006969852,0.006809726,0.006653279,0.006500427,0.006351086,0.006205176,0.006062618,0.005923335,0.005787252,0.005654295,0.005524393,0.005397476,0.005273474,0.005152321,0.005033951,0.004918301,0.004805308,0.004694911,0.00458705,0.004481667,0.004378705,0.004278108,0.004179823,0.004083795,0.003989974,0.003898308,0.003808748,0.003721246,0.003635754,0.003552226,0.003470617,0.003390883,0.003312981,0.003236868,0.003162504,0.003089849,0.003018863,0.002949507,0.002881745,0.00281554,0.002750855,0.002687657,0.002625911,0.002565583,0.002506641,0.002449054,0.002392789,0.002337817,0.002284108,0.002231633,0.002180363,0.002130271,0.00208133,0.002033514,0.001986796,0.001941151,0.001896555,0.001852983,0.001810413,0.00176882,0.001728183,0.00168848,0.001649689,0.001611789,0.00157476,0.001538581,0.001503234,0.001468698,0.001434956,0.00140199,0.00136978,0.001338311,0.001307564,0.001277524,0.001248175,0.001219499,0.001191482,0.001164109,0.001137365,0.001111235,0.001085705,0.001060762,0.001036392,0.001012582,0.000989319,0.00096659,0.000944384,0.000922688,0.00090149,0.000880779,0.000860544,0.000840774,0.000821458,0.000802586,0.000784147,0.000766132,0.000748531,0.000731334,0.000714532,0.000698117,0.000682078,0.000666408,0.000651098,0.00063614,0.000621525,0.000607246,0.000593295,0.000579665,0.000566347,0.000553336,0.000540624,0.000528203,0.000516068,0.000504212,0.000492628,0.000481311,0.000470253,0.00045945,0.000448894,0.000438581,0.000428505,0.000418661,0.000409042,0.000399645,0.000390464,0.000381493,0.000372729
